1463529556.694710, 1, -1.5676, 0.7067, -0.3127, 0.1713, -0.4321, 0.7248, -0.5086
1463529556.695375, 1, -1.5470, 0.7077, -0.3090, 0.1840, -0.4289, 0.7268, -0.5038
1463529556.696117, 1, -1.5242, 0.7088, -0.3052, 0.1948, -0.4274, 0.7235, -0.5058
1463529556.696810, 1, -1.4899, 0.7092, -0.3004, 0.6761, -0.2851, 0.1468, 0.6634
1463529556.697429, 1, -1.4657, 0.7137, -0.2975, 0.2332, -0.4172, 0.6735, -0.5639
1463529556.699570, 1, -1.3845, 0.7191, -0.2813, 0.2401, -0.4229, 0.6724, -0.5580
1463529556.700295, 1, -1.3569, 0.7232, -0.2744, 0.2578, -0.4188, 0.6671, -0.5596
1463529556.700931, 1, -1.3292, 0.7276, -0.2671, 0.2880, -0.4152, 0.6555, -0.5613
1463529556.701638, 1, -1.2997, 0.7327, -0.2598, 0.3163, -0.4035, 0.6481, -0.5631
1463529556.702331, 1, -1.2728, 0.7389, -0.2505, 0.3554, -0.4047, 0.6375, -0.5509
1463529556.702960, 1, -1.2447, 0.7449, -0.2423, 0.3834, -0.3923, 0.6287, -0.5513
1463529556.704646, 1, -1.2148, 0.7517, -0.2339, 0.4094, -0.3902, 0.6051, -0.5604
1463529556.705290, 1, -1.1900, 0.7571, -0.2262, 0.4207, -0.3798, 0.5903, -0.5747
1463529556.705849, 1, -1.1618, 0.7635, -0.2190, 0.4236, -0.3683, 0.5786, -0.5917
1463529556.706433, 1, -1.1362, 0.7686, -0.2125, 0.4229, -0.3546, 0.5609, -0.6171
1463529556.707511, 1, -1.1129, 0.7740, -0.2044, 0.4207, -0.3502, 0.5376, -0.6414
1463529556.708508, 1, -1.0894, 0.7795, -0.1971, 0.4210, -0.3444, 0.5243, -0.6552
1463529556.709150, 1, -1.0669, 0.7842, -0.1895, 0.4244, -0.3367, 0.5077, -0.6699
1463529557.309134, 1, -0.7365, 0.9226, 0.0111, 0.1918, -0.1231, 0.2729, -0.9347
1463529557.309718, 1, -0.7293, 0.9404, 0.0263, 0.6873, -0.0097, 0.6539, 0.3163
1463529557.310745, 1, -0.7248, 0.9602, 0.0447, 0.2193, -0.0965, 0.2308, -0.9431
1463529557.310887, 1, -0.7216, 0.9812, 0.0639, 0.2433, -0.0789, 0.2290, -0.9392
1463529557.311666, 1, -0.7205, 1.0040, 0.0846, -0.6423, -0.0583, -0.6774, -0.3538
1463529557.312161, 1, -0.7232, 1.0293, 0.1074, -0.6129, -0.0805, -0.6893, -0.3778
1463529557.314756, 1, -0.7282, 1.0581, 0.1308, -0.5782, -0.1062, -0.7003, -0.4049
1463529557.315107, 1, -0.7355, 1.0895, 0.1533, -0.5418, -0.1300, -0.7122, -0.4269
1463529557.315149, 1, -0.7445, 1.1236, 0.1744, -0.4990, -0.1504, -0.7283, -0.4449
1463529557.315836, 1, -0.7579, 1.1597, 0.1958, -0.4583, -0.1758, -0.7393, -0.4609
1463529557.316479, 1, -0.7734, 1.1973, 0.2151, -0.4106, -0.1981, -0.7520, -0.4761
1463529557.317215, 1, -0.7903, 1.2361, 0.2316, -0.3540, -0.2136, -0.7641, -0.4952
1463529557.317796, 1, -0.8091, 1.2752, 0.2456, -0.2775, -0.2143, -0.7798, -0.5187
1463529557.318487, 1, -0.8280, 1.3138, 0.2555, -0.2147, -0.2207, -0.7842, -0.5388
1463529557.319243, 1, -0.8471, 1.3519, 0.2630, -0.1475, -0.2210, -0.7882, -0.5552
1463529557.319868, 1, -0.8646, 1.3878, 0.2667, -0.0898, -0.2225, -0.7906, -0.5634
1463529557.323287, 1, -0.8825, 1.4221, 0.2683, -0.0369, -0.2241, -0.7853, -0.5760
1463529557.323398, 1, -0.8981, 1.4540, 0.2663, -0.5537, -0.5085, -0.3065, 0.5839
1463529557.323436, 1, -0.9114, 1.4830, 0.2630, -0.0667, 0.2225, 0.7614, 0.6053
1463529557.323470, 1, -0.9216, 1.5094, 0.2569, -0.1098, 0.2194, 0.7513, 0.6126
1463529557.923407, 1, -0.8315, 1.6144, 0.2008, -0.4640, -0.8093, -0.3501, -0.0841
1463529557.923953, 1, -0.8234, 1.6116, 0.2048, -0.4545, -0.8146, -0.3469, -0.0977
1463529557.924624, 1, -0.8155, 1.6093, 0.2091, -0.4406, -0.8186, -0.3516, -0.1103
1463529557.925138, 1, -0.8072, 1.6070, 0.2133, -0.7056, 0.0904, 0.4382, 0.5495
1463529557.925843, 1, -0.7999, 1.6065, 0.2194, 0.4011, 0.8238, 0.3788, 0.1302
1463529557.927515, 1, -0.7911, 1.6059, 0.2236, 0.7221, -0.0296, -0.4242, -0.5456
1463529557.928116, 1, -0.7836, 1.6067, 0.2290, -0.3541, -0.8187, -0.4212, -0.1641
1463529557.928866, 1, -0.7769, 1.6082, 0.2342, -0.3303, -0.8104, -0.4414, -0.1985
1463529557.929595, 1, -0.7691, 1.6105, 0.2369, -0.3115, -0.8013, -0.4589, -0.2243
1463529557.930203, 1, -0.7611, 1.6130, 0.2378, -0.3110, -0.7910, -0.4721, -0.2341
1463529557.930805, 1, -0.7547, 1.6164, 0.2392, -0.3043, -0.7860, -0.4763, -0.2503
1463529557.931450, 1, -0.7488, 1.6199, 0.2405, -0.7734, -0.0780, 0.3054, 0.5499
1463529557.932161, 1, -0.7430, 1.6232, 0.2413, -0.7779, -0.0829, 0.3036, 0.5438
1463529557.932418, 1, -0.7370, 1.6259, 0.2414, -0.7790, -0.0944, 0.3028, 0.5408
1463529557.933544, 1, -0.7314, 1.6285, 0.2418, 0.2698, 0.7872, 0.4827, 0.2732
1463529557.934164, 1, -0.7268, 1.6307, 0.2427, 0.2489, 0.7842, 0.4888, 0.2903
1463529557.934782, 1, -0.7204, 1.6320, 0.2412, 0.2345, 0.7783, 0.4993, 0.2999
1463529557.935734, 1, -0.7137, 1.6331, 0.2396, 0.2261, 0.7746, 0.5048, 0.3067
1463529557.936906, 1, -0.7067, 1.6337, 0.2374, 0.2179, 0.7715, 0.5071, 0.3165
1463529557.937103, 1, -0.7003, 1.6340, 0.2366, 0.2093, 0.7716, 0.5043, 0.3264
1463529558.230667, 1, -0.6917, 1.6336, 0.2340, 0.2046, 0.7716, 0.5063, 0.3262
1463529558.231286, 1, -0.6836, 1.6329, 0.2327, 0.1968, 0.7714, 0.5085, 0.3282
