1463693456.990124, 1, 1.7074, 1.6122, 0.2159, 0.2381, 0.2486, -0.0516, 0.9375
1463693456.990835, 1, 1.7071, 1.6121, 0.2158, 0.2387, 0.2480, -0.0512, 0.9375
1463693457.280265, 1, 1.7069, 1.6121, 0.2157, 0.2391, 0.2474, -0.0507, 0.9376
1463693457.281227, 1, 1.7067, 1.6121, 0.2156, 0.2397, 0.2470, -0.0508, 0.9375
1463693457.281587, 1, 1.7065, 1.6121, 0.2156, 0.2403, 0.2467, -0.0509, 0.9375
1463693457.282289, 1, 1.7064, 1.6122, 0.2156, 0.2405, 0.2468, -0.0513, 0.9374
1463693457.283962, 1, 1.7064, 1.6122, 0.2156, 0.2411, 0.2469, -0.0513, 0.9372
1463693457.284010, 1, 1.7064, 1.6123, 0.2156, 0.2416, 0.2470, -0.0516, 0.9370
1463693457.284537, 1, 1.7063, 1.6124, 0.2156, 0.2421, 0.2474, -0.0518, 0.9368
1463693457.285332, 1, 1.7063, 1.6125, 0.2156, 0.2429, 0.2475, -0.0519, 0.9365
1463693457.285931, 1, 1.7062, 1.6125, 0.2157, 0.2439, 0.2472, -0.0520, 0.9363
1463693457.286541, 1, 1.7061, 1.6126, 0.2157, 0.2448, 0.2469, -0.0518, 0.9362
1463693457.287158, 1, 1.7060, 1.6126, 0.2157, 0.2456, 0.2466, -0.0518, 0.9360
1463693457.287910, 1, 1.7059, 1.6126, 0.2157, 0.2463, 0.2466, -0.0516, 0.9359
1463693457.288844, 1, 1.7058, 1.6126, 0.2157, 0.2471, 0.2467, -0.0512, 0.9357
1463693457.289528, 1, 1.7057, 1.6126, 0.2157, 0.2478, 0.2468, -0.0511, 0.9355
1463693457.290192, 1, 1.7055, 1.6126, 0.2157, 0.2480, 0.2468, -0.0511, 0.9354
1463693457.290840, 1, 1.7053, 1.6125, 0.2157, 0.2480, 0.2466, -0.0509, 0.9355
1463693457.291534, 1, 1.7051, 1.6124, 0.2156, 0.2477, 0.2464, -0.0506, 0.9356
1463693457.292222, 1, 1.7049, 1.6124, 0.2157, 0.2468, 0.2467, -0.0504, 0.9358
1463693457.292897, 1, 1.7047, 1.6123, 0.2156, 0.2460, 0.2473, -0.0502, 0.9359
1463693457.293687, 1, 1.7046, 1.6123, 0.2156, 0.2458, 0.2478, -0.0500, 0.9358
1463693457.587629, 1, 1.7045, 1.6122, 0.2157, 0.2455, 0.2482, -0.0504, 0.9357
1463693457.588289, 1, 1.7045, 1.6122, 0.2157, 0.2454, 0.2483, -0.0501, 0.9357
1463693457.588950, 1, 1.7044, 1.6122, 0.2157, 0.2453, 0.2481, -0.0502, 0.9358
1463693457.589579, 1, 1.7044, 1.6123, 0.2157, 0.2454, 0.2480, -0.0505, 0.9358
1463693457.590158, 1, 1.7043, 1.6123, 0.2158, 0.2452, 0.2481, -0.0509, 0.9358
1463693457.590453, 1, 1.7043, 1.6123, 0.2159, 0.2450, 0.2484, -0.0509, 0.9358
1463693457.591550, 1, 1.7042, 1.6124, 0.2160, 0.2449, 0.2481, -0.0509, 0.9359
1463693457.592222, 1, 1.7041, 1.6124, 0.2161, 0.2449, 0.2481, -0.0507, 0.9359
1463693457.593246, 1, 1.7040, 1.6125, 0.2163, 0.2448, 0.2483, -0.0506, 0.9359
1463693457.593437, 1, 1.7039, 1.6125, 0.2164, 0.2448, 0.2492, -0.0507, 0.9356
1463693457.595215, 1, 1.7032, 1.6120, 0.2167, 0.2518, 0.2478, -0.0479, 0.9343
1463693457.595277, 1, 1.7031, 1.6122, 0.2168, 0.2469, 0.2489, -0.0518, 0.9351
1463693457.596205, 1, 1.7026, 1.6120, 0.2172, 0.2533, 0.2482, -0.0479, 0.9338
1463693457.596843, 1, 1.7032, 1.6127, 0.2161, 0.7936, -0.2291, 0.5504, -0.1218
1463693457.597476, 1, 1.7022, 1.6121, 0.2173, 0.2543, 0.2466, -0.0483, 0.9339
1463693457.598173, 1, 1.7019, 1.6115, 0.2175, -0.7914, 0.2280, -0.5511, 0.1341
1463693457.598760, 1, 1.7019, 1.6122, 0.2174, 0.2539, 0.2470, -0.0480, 0.9339
1463693457.599362, 1, 1.7016, 1.6122, 0.2176, 0.2536, 0.2472, -0.0487, 0.9339
1463693457.600814, 1, 1.7015, 1.6123, 0.2177, 0.2541, 0.2471, -0.0489, 0.9338
1463693457.895259, 1, 1.7013, 1.6123, 0.2177, 0.2543, 0.2470, -0.0487, 0.9338
1463693457.900129, 1, 1.7011, 1.6123, 0.2178, 0.2541, 0.2468, -0.0484, 0.9339
1463693457.900789, 1, 1.7009, 1.6123, 0.2178, 0.2538, 0.2469, -0.0480, 0.9340
1463693457.901433, 1, 1.7008, 1.6122, 0.2179, 0.2538, 0.2474, -0.0478, 0.9339
1463693457.902048, 1, 1.7006, 1.6122, 0.2179, 0.2538, 0.2479, -0.0480, 0.9337
1463693457.902667, 1, 1.7004, 1.6122, 0.2180, 0.2538, 0.2484, -0.0483, 0.9336
1463693457.903413, 1, 1.7003, 1.6122, 0.2180, 0.2535, 0.2486, -0.0484, 0.9336
1463693457.903910, 1, 1.7001, 1.6121, 0.2180, 0.2532, 0.2487, -0.0480, 0.9337
1463693457.904699, 1, 1.6999, 1.6121, 0.2180, 0.2529, 0.2488, -0.0476, 0.9337
1463693457.905478, 1, 1.6997, 1.6120, 0.2180, 0.2528, 0.2489, -0.0473, 0.9338
1463693457.905550, 1, 1.6996, 1.6120, 0.2181, 0.2527, 0.2492, -0.0473, 0.9337
1463693457.906755, 1, 1.6994, 1.6120, 0.2182, 0.2530, 0.2493, -0.0472, 0.9336
1463693457.910099, 1, 1.6993, 1.6120, 0.2182, 0.2532, 0.2494, -0.0473, 0.9335
1463693457.910161, 1, 1.6993, 1.6120, 0.2184, 0.2532, 0.2497, -0.0472, 0.9334
1463693457.910193, 1, 1.6996, 1.6122, 0.2182, 0.2495, 0.2491, -0.0504, 0.9344
1463693457.910221, 1, 1.6991, 1.6120, 0.2186, 0.2512, 0.2505, -0.0494, 0.9337
1463693457.910248, 1, 1.6999, 1.6125, 0.2176, 0.7949, -0.2288, 0.5483, -0.1231
1463693457.911216, 1, 1.6995, 1.6124, 0.2179, -0.2514, -0.2524, 0.0517, -0.9330
1463693457.911360, 1, 1.6995, 1.6116, 0.2184, 0.7944, -0.2267, 0.5481, -0.1310
1463693457.912326, 1, 1.6996, 1.6116, 0.2183, 0.7929, -0.2279, 0.5489, -0.1342
1463693458.202538, 1, 1.6992, 1.6122, 0.2185, -0.2549, -0.2485, 0.0484, -0.9332
1463693458.203222, 1, 1.6994, 1.6123, 0.2185, -0.2555, -0.2480, 0.0486, -0.9332
1463693458.204132, 1, 1.6995, 1.6123, 0.2185, -0.2558, -0.2477, 0.0486, -0.9332
1463693458.205183, 1, 1.6997, 1.6124, 0.2186, -0.2558, -0.2478, 0.0487, -0.9332
1463693458.206692, 1, 1.6999, 1.6125, 0.2187, -0.2555, -0.2480, 0.0491, -0.9332
1463693458.208324, 1, 1.7003, 1.6130, 0.2189, -0.2483, -0.2491, 0.0544, -0.9345
1463693458.208423, 1, 1.7006, 1.6132, 0.2190, -0.2497, -0.2485, 0.0542, -0.9343
1463693458.209655, 1, 1.7008, 1.6133, 0.2191, -0.2497, -0.2479, 0.0543, -0.9345
1463693458.225610, 1, 1.7011, 1.6134, 0.2192, -0.2499, -0.2476, 0.0546, -0.9345
1463693458.226548, 1, 1.7014, 1.6134, 0.2192, -0.2504, -0.2473, 0.0553, -0.9344
1463693458.227149, 1, 1.7015, 1.6128, 0.2190, -0.2573, -0.2460, 0.0513, -0.9331
1463693458.228739, 1, 1.7018, 1.6128, 0.2190, -0.2579, -0.2458, 0.0516, -0.9330
1463693458.229919, 1, 1.7019, 1.6129, 0.2190, -0.2581, -0.2452, 0.0519, -0.9330
1463693458.230497, 1, 1.7021, 1.6128, 0.2190, -0.2584, -0.2450, 0.0520, -0.9330
1463693458.231122, 1, 1.7021, 1.6127, 0.2189, -0.2586, -0.2447, 0.0519, -0.9330
1463693458.232133, 1, 1.7020, 1.6126, 0.2188, -0.2585, -0.2444, 0.0515, -0.9332
1463693458.232805, 1, 1.7020, 1.6125, 0.2187, -0.2582, -0.2438, 0.0509, -0.9334
1463693458.233365, 1, 1.7019, 1.6124, 0.2186, -0.2578, -0.2431, 0.0505, -0.9338
1463693458.234091, 1, 1.7018, 1.6123, 0.2184, -0.2575, -0.2427, 0.0501, -0.9340
1463693458.234853, 1, 1.7018, 1.6122, 0.2183, -0.2577, -0.2424, 0.0498, -0.9340
1463693458.509867, 1, 1.7017, 1.6121, 0.2182, -0.2578, -0.2422, 0.0496, -0.9340
1463693458.510351, 1, 1.7016, 1.6120, 0.2181, -0.2575, -0.2422, 0.0495, -0.9341
1463693458.511037, 1, 1.7020, 1.6124, 0.2180, -0.2519, -0.2431, 0.0516, -0.9353
