1463528937.055230, 1, 0.5759, 1.1979, 0.8615, 0.1368, -0.4263, -0.4866, 0.7502
1463528937.056956, 1, 0.5760, 1.2015, 0.8646, 0.1586, -0.4218, -0.5102, 0.7325
1463528937.057493, 1, 0.5756, 1.2053, 0.8672, 0.1826, -0.4204, -0.5282, 0.7148
1463528937.058192, 1, 0.5749, 1.2085, 0.8692, 0.1972, -0.4141, -0.5547, 0.6942
1463528937.058859, 1, 0.5744, 1.2125, 0.8711, 0.2176, -0.4068, -0.5777, 0.6734
1463528937.059435, 1, 0.5733, 1.2168, 0.8721, 0.2336, -0.4010, -0.5955, 0.6557
1463528937.060081, 1, 0.5735, 1.2210, 0.8746, 0.2429, -0.4003, -0.6025, 0.6464
1463528937.060791, 1, 0.5725, 1.2258, 0.8760, 0.2471, -0.3902, -0.6231, 0.6312
1463528937.061513, 1, 0.5721, 1.2301, 0.8780, 0.2496, -0.3877, -0.6322, 0.6227
1463528937.062152, 1, 0.5719, 1.2345, 0.8805, 0.2520, -0.3855, -0.6408, 0.6142
1463528937.062718, 1, 0.5714, 1.2391, 0.8830, 0.2533, -0.3726, -0.6600, 0.6012
1463528937.063364, 1, 0.5707, 1.2426, 0.8860, 0.2499, -0.3704, -0.6692, 0.5937
1463528937.064111, 1, 0.5689, 1.2467, 0.8886, 0.0989, -0.6377, 0.6768, 0.3542
1463528937.064667, 1, 0.5679, 1.2493, 0.8917, 0.0955, -0.6445, 0.6649, 0.3651
1463528937.065288, 1, 0.5665, 1.2521, 0.8949, 0.0883, -0.6606, 0.6484, 0.3679
1463528937.066002, 1, 0.5650, 1.2548, 0.8988, 0.0798, -0.6729, 0.6358, 0.3696
1463528937.068594, 1, 0.5628, 1.2573, 0.9029, 0.0665, -0.6897, 0.6194, 0.3691
1463528937.069578, 1, 0.5609, 1.2594, 0.9063, 0.0515, -0.7102, 0.5965, 0.3703
1463528937.070291, 1, 0.5593, 1.2616, 0.9100, 0.0361, -0.7295, 0.5757, 0.3676
1463528937.072021, 1, 0.5579, 1.2637, 0.9140, 0.0204, -0.7468, 0.5540, 0.3674
1463528937.362939, 1, 0.5566, 1.2660, 0.9183, 0.0094, -0.7586, 0.5355, 0.3710
1463528937.363543, 1, 0.5545, 1.2687, 0.9229, -0.3531, 0.3357, 0.7794, -0.3940
1463528937.364212, 1, 0.5531, 1.2704, 0.9273, 0.0135, 0.7828, -0.4986, -0.3720
1463528937.364748, 1, 0.5521, 1.2723, 0.9320, 0.0177, 0.7900, -0.4827, -0.3775
1463528937.365398, 1, 0.5512, 1.2743, 0.9371, 0.0199, 0.7980, -0.4686, -0.3785
1463528937.365983, 1, 0.5498, 1.2756, 0.9420, 0.0197, 0.8038, -0.4548, -0.3829
1463528937.366626, 1, 0.5483, 1.2771, 0.9469, 0.0220, 0.8127, -0.4407, -0.3806
1463528937.367269, 1, 0.5470, 1.2784, 0.9520, 0.0229, 0.8193, -0.4283, -0.3805
1463528937.367885, 1, 0.5458, 1.2796, 0.9573, 0.0231, 0.8244, -0.4184, -0.3804
1463528937.368515, 1, 0.5443, 1.2805, 0.9625, 0.0254, 0.8297, -0.4090, -0.3790
1463528937.369199, 1, 0.5427, 1.2813, 0.9679, 0.0274, 0.8334, -0.4019, -0.3783
1463528937.369798, 1, 0.5410, 1.2821, 0.9730, 0.0303, 0.8373, -0.3945, -0.3773
1463528937.370419, 1, 0.5396, 1.2827, 0.9783, 0.0317, 0.8399, -0.3887, -0.3776
1463528937.371112, 1, 0.5380, 1.2831, 0.9836, 0.0319, 0.8419, -0.3838, -0.3780
1463528937.372061, 1, 0.5367, 1.2834, 0.9887, 0.0311, 0.8423, -0.3817, -0.3792
1463528937.373326, 1, 0.5354, 1.2835, 0.9936, 0.0307, 0.8427, -0.3814, -0.3788
1463528937.373977, 1, 0.5341, 1.2837, 0.9987, 0.0295, 0.8428, -0.3805, -0.3794
1463528937.374617, 1, 0.5331, 1.2837, 1.0038, 0.0294, 0.8423, -0.3782, -0.3829
1463528937.375228, 1, 0.5321, 1.2834, 1.0089, 0.0314, 0.8410, -0.3762, -0.3876
